T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2012-2013

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2012-2013",07,"VAN ZANDT COUNTY","FRUITVALE ISD",234909,"TRADITIONAL ISD/CSD","Male",200
"2012-2013",18,"JEFF DAVIS COUNTY","FT DAVIS ISD",122901,"TRADITIONAL ISD/CSD","Female",128
"2012-2013",18,"JEFF DAVIS COUNTY","FT DAVIS ISD",122901,"TRADITIONAL ISD/CSD","Male",174
"2012-2013",19,"HUDSPETH COUNTY","FT HANCOCK ISD",115901,"TRADITIONAL ISD/CSD","Female",240
"2012-2013",19,"HUDSPETH COUNTY","FT HANCOCK ISD",115901,"TRADITIONAL ISD/CSD","Male",242
"2012-2013",20,"BEXAR COUNTY","FT SAM HOUSTON ISD",015914,"TRADITIONAL ISD/CSD","Female",790
"2012-2013",20,"BEXAR COUNTY","FT SAM HOUSTON ISD",015914,"TRADITIONAL ISD/CSD","Male",823
"2012-2013",11,"COOKE COUNTY","GAINESVILLE ISD",049901,"TRADITIONAL ISD/CSD","Female",1335
"2012-2013",11,"COOKE COUNTY","GAINESVILLE ISD",049901,"TRADITIONAL ISD/CSD","Male",1453
"2012-2013",04,"HARRIS COUNTY","GALENA PARK ISD",101910,"TRADITIONAL ISD/CSD","Female",10683
"2012-2013",04,"HARRIS COUNTY","GALENA PARK ISD",101910,"TRADITIONAL ISD/CSD","Male",11430
"2012-2013",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"TRADITIONAL ISD/CSD","Female",3272
"2012-2013",04,"GALVESTON COUNTY","GALVESTON ISD",084902,"TRADITIONAL ISD/CSD","Male",3438
"2012-2013",03,"JACKSON COUNTY","GANADO ISD",120902,"TRADITIONAL ISD/CSD","Female",347
"2012-2013",03,"JACKSON COUNTY","GANADO ISD",120902,"TRADITIONAL ISD/CSD","Male",366
"2012-2013",10,"DALLAS COUNTY","GARLAND ISD",057909,"TRADITIONAL ISD/CSD","Female",28115
"2012-2013",10,"DALLAS COUNTY","GARLAND ISD",057909,"TRADITIONAL ISD/CSD","Male",29944
"2012-2013",11,"PARKER COUNTY","GARNER ISD",184911,"TRADITIONAL ISD/CSD","Female",90
"2012-2013",11,"PARKER COUNTY","GARNER ISD",184911,"TRADITIONAL ISD/CSD","Male",100
"2012-2013",07,"NACOGDOCHES COUNTY","GARRISON ISD",174903,"TRADITIONAL ISD/CSD","Female",333
"2012-2013",07,"NACOGDOCHES COUNTY","GARRISON ISD",174903,"TRADITIONAL ISD/CSD","Male",414
"2012-2013",07,"PANOLA COUNTY","GARY ISD",183904,"TRADITIONAL ISD/CSD","Female",213
"2012-2013",07,"PANOLA COUNTY","GARY ISD",183904,"TRADITIONAL ISD/CSD","Male",198
"2012-2013",12,"CORYELL COUNTY","GATESVILLE ISD",050902,"TRADITIONAL ISD/CSD","Female",1408
"2012-2013",12,"CORYELL COUNTY","GATESVILLE ISD",050902,"TRADITIONAL ISD/CSD","Male",1500
"2012-2013",01,"WEBB COUNTY","GATEWAY ACADEMY CHARTER DISTRICT",240801,"OPEN ENROLLMENT CHARTER","Female",260
"2012-2013",01,"WEBB COUNTY","GATEWAY ACADEMY CHARTER DISTRICT",240801,"OPEN ENROLLMENT CHARTER","Male",205
"2012-2013",10,"DALLAS COUNTY","GATEWAY CHARTER ACADEMY",057831,"OPEN ENROLLMENT CHARTER","Female",393
"2012-2013",10,"DALLAS COUNTY","GATEWAY CHARTER ACADEMY",057831,"OPEN ENROLLMENT CHARTER","Male",411
"2012-2013",06,"MILAM COUNTY","GAUSE ISD",166902,"TRADITIONAL ISD/CSD","Female",105
"2012-2013",06,"MILAM COUNTY","GAUSE ISD",166902,"TRADITIONAL ISD/CSD","Male",104
"2012-2013",20,"BEXAR COUNTY","GEORGE GERVIN ACADEMY",015802,"OPEN ENROLLMENT CHARTER","Female",633
"2012-2013",20,"BEXAR COUNTY","GEORGE GERVIN ACADEMY",015802,"OPEN ENROLLMENT CHARTER","Male",613
"2012-2013",04,"HARRIS COUNTY","GEORGE I SANCHEZ CHARTER",101804,"OPEN ENROLLMENT CHARTER","Female",300
"2012-2013",04,"HARRIS COUNTY","GEORGE I SANCHEZ CHARTER",101804,"OPEN ENROLLMENT CHARTER","Male",311
"2012-2013",02,"LIVE OAK COUNTY","GEORGE WEST ISD",149901,"TRADITIONAL ISD/CSD","Female",538
"2012-2013",02,"LIVE OAK COUNTY","GEORGE WEST ISD",149901,"TRADITIONAL ISD/CSD","Male",576
"2012-2013",13,"WILLIAMSON COUNTY","GEORGETOWN ISD",246904,"TRADITIONAL ISD/CSD","Female",4910
"2012-2013",13,"WILLIAMSON COUNTY","GEORGETOWN ISD",246904,"TRADITIONAL ISD/CSD","Male",5460
"2012-2013",12,"MCLENNAN COUNTY","GHOLSON ISD",161925,"TRADITIONAL ISD/CSD","Female",109
"2012-2013",12,"MCLENNAN COUNTY","GHOLSON ISD",161925,"TRADITIONAL ISD/CSD","Male",92
"2012-2013",13,"LEE COUNTY","GIDDINGS ISD",144901,"TRADITIONAL ISD/CSD","Female",926
"2012-2013",13,"LEE COUNTY","GIDDINGS ISD",144901,"TRADITIONAL ISD/CSD","Male",996
"2012-2013",07,"UPSHUR COUNTY","GILMER ISD",230902,"TRADITIONAL ISD/CSD","Female",1115
"2012-2013",07,"UPSHUR COUNTY","GILMER ISD",230902,"TRADITIONAL ISD/CSD","Male",1278
"2012-2013",04,"HARRIS COUNTY","GIRLS & BOYS PREPARATORY ACADEMY",101805,"OPEN ENROLLMENT CHARTER","Female",393
"2012-2013",04,"HARRIS COUNTY","GIRLS & BOYS PREPARATORY ACADEMY",101805,"OPEN ENROLLMENT CHARTER","Male",359
"2012-2013",07,"GREGG COUNTY","GLADEWATER ISD",092901,"TRADITIONAL ISD/CSD","Female",962
"2012-2013",07,"GREGG COUNTY","GLADEWATER ISD",092901,"TRADITIONAL ISD/CSD","Male",1024
"2012-2013",18,"GLASSCOCK COUNTY","GLASSCOCK COUNTY ISD",087901,"TRADITIONAL ISD/CSD","Female",129
"2012-2013",18,"GLASSCOCK COUNTY","GLASSCOCK COUNTY ISD",087901,"TRADITIONAL ISD/CSD","Male",160
"2012-2013",11,"SOMERVELL COUNTY","GLEN ROSE ISD",213901,"TRADITIONAL ISD/CSD","Female",823
"2012-2013",11,"SOMERVELL COUNTY","GLEN ROSE ISD",213901,"TRADITIONAL ISD/CSD","Male",865
"2012-2013",11,"JOHNSON COUNTY","GODLEY ISD",126911,"TRADITIONAL ISD/CSD","Female",783
"2012-2013",11,"JOHNSON COUNTY","GODLEY ISD",126911,"TRADITIONAL ISD/CSD","Male",889
"2012-2013",09,"MONTAGUE COUNTY","GOLD BURG ISD",169906,"TRADITIONAL ISD/CSD","Female",59
"2012-2013",09,"MONTAGUE COUNTY","GOLD BURG ISD",169906,"TRADITIONAL ISD/CSD","Male",73
"2012-2013",10,"DALLAS COUNTY","GOLDEN RULE CHARTER SCHOOL",057835,"OPEN ENROLLMENT CHARTER","Female",629
"2012-2013",10,"DALLAS COUNTY","GOLDEN RULE CHARTER SCHOOL",057835,"OPEN ENROLLMENT CHARTER","Male",586
"2012-2013",12,"MILLS COUNTY","GOLDTHWAITE ISD",167901,"TRADITIONAL ISD/CSD","Female",285
"2012-2013",12,"MILLS COUNTY","GOLDTHWAITE ISD",167901,"TRADITIONAL ISD/CSD","Male",294
"2012-2013",03,"GOLIAD COUNTY","GOLIAD ISD",088902,"TRADITIONAL ISD/CSD","Female",641
"2012-2013",03,"GOLIAD COUNTY","GOLIAD ISD",088902,"TRADITIONAL ISD/CSD","Male",730
"2012-2013",13,"GONZALES COUNTY","GONZALES ISD",089901,"TRADITIONAL ISD/CSD","Female",1351
"2012-2013",13,"GONZALES COUNTY","GONZALES ISD",089901,"TRADITIONAL ISD/CSD","Male",1459
"2012-2013",06,"POLK COUNTY","GOODRICH ISD",187903,"TRADITIONAL ISD/CSD","Female",122
"2012-2013",06,"POLK COUNTY","GOODRICH ISD",187903,"TRADITIONAL ISD/CSD","Male",113
"2012-2013",04,"HARRIS COUNTY","GOOSE CREEK CISD",101911,"TRADITIONAL ISD/CSD","Female",10611
"2012-2013",04,"HARRIS COUNTY","GOOSE CREEK CISD",101911,"TRADITIONAL ISD/CSD","Male",11210
"2012-2013",11,"PALO PINTO COUNTY","GORDON ISD",182901,"TRADITIONAL ISD/CSD","Female",106
"2012-2013",11,"PALO PINTO COUNTY","GORDON ISD",182901,"TRADITIONAL ISD/CSD","Male",129
"2012-2013",14,"EASTLAND COUNTY","GORMAN ISD",067904,"TRADITIONAL ISD/CSD","Female",176
"2012-2013",14,"EASTLAND COUNTY","GORMAN ISD",067904,"TRADITIONAL ISD/CSD","Male",155
"2012-2013",18,"MARTIN COUNTY","GRADY ISD",156905,"TRADITIONAL ISD/CSD","Female",124
"2012-2013",18,"MARTIN COUNTY","GRADY ISD",156905,"TRADITIONAL ISD/CSD","Male",108
"2012-2013",11,"PALO PINTO COUNTY","GRAFORD ISD",182902,"TRADITIONAL ISD/CSD","Female",155
"2012-2013",11,"PALO PINTO COUNTY","GRAFORD ISD",182902,"TRADITIONAL ISD/CSD","Male",175
"2012-2013",09,"YOUNG COUNTY","GRAHAM ISD",252901,"TRADITIONAL ISD/CSD","Female",1298
"2012-2013",09,"YOUNG COUNTY","GRAHAM ISD",252901,"TRADITIONAL ISD/CSD","Male",1281
"2012-2013",11,"HOOD COUNTY","GRANBURY ISD",111901,"TRADITIONAL ISD/CSD","Female",3097
"2012-2013",11,"HOOD COUNTY","GRANBURY ISD",111901,"TRADITIONAL ISD/CSD","Male",3440
"2012-2013",10,"DALLAS COUNTY","GRAND PRAIRIE ISD",057910,"TRADITIONAL ISD/CSD","Female",13150
"2012-2013",10,"DALLAS COUNTY","GRAND PRAIRIE ISD",057910,"TRADITIONAL ISD/CSD","Male",13771
"2012-2013",07,"VAN ZANDT COUNTY","GRAND SALINE ISD",234904,"TRADITIONAL ISD/CSD","Female",514
"2012-2013",07,"VAN ZANDT COUNTY","GRAND SALINE ISD",234904,"TRADITIONAL ISD/CSD","Male",576
"2012-2013",18,"WARD COUNTY","GRANDFALLS-ROYALTY ISD",238904,"TRADITIONAL ISD/CSD","Female",56
"2012-2013",18,"WARD COUNTY","GRANDFALLS-ROYALTY ISD",238904,"TRADITIONAL ISD/CSD","Male",74
"2012-2013",11,"JOHNSON COUNTY","GRANDVIEW ISD",126904,"TRADITIONAL ISD/CSD","Female",528
"2012-2013",11,"JOHNSON COUNTY","GRANDVIEW ISD",126904,"TRADITIONAL ISD/CSD","Male",614
"2012-2013",16,"GRAY COUNTY","GRANDVIEW-HOPKINS ISD",090905,"TRADITIONAL ISD/CSD","Female",26
"2012-2013",16,"GRAY COUNTY","GRANDVIEW-HOPKINS ISD",090905,"TRADITIONAL ISD/CSD","Male",16
"2012-2013",13,"WILLIAMSON COUNTY","GRANGER ISD",246905,"TRADITIONAL ISD/CSD","Female",178
"2012-2013",13,"WILLIAMSON COUNTY","GRANGER ISD",246905,"TRADITIONAL ISD/CSD","Male",234
"2012-2013",15,"TOM GREEN COUNTY","GRAPE CREEK ISD",226907,"TRADITIONAL ISD/CSD","Female",487
"2012-2013",15,"TOM GREEN COUNTY","GRAPE CREEK ISD",226907,"TRADITIONAL ISD/CSD","Male",577
"2012-2013",06,"HOUSTON COUNTY","GRAPELAND ISD",113902,"TRADITIONAL ISD/CSD","Female",211
"2012-2013",06,"HOUSTON COUNTY","GRAPELAND ISD",113902,"TRADITIONAL ISD/CSD","Male",253
"2012-2013",11,"TARRANT COUNTY","GRAPEVINE-COLLEYVILLE ISD",220906,"TRADITIONAL ISD/CSD","Female",6580
"2012-2013",11,"TARRANT COUNTY","GRAPEVINE-COLLEYVILLE ISD",220906,"TRADITIONAL ISD/CSD","Male",6808
"2012-2013",10,"HUNT COUNTY","GREENVILLE ISD",116905,"TRADITIONAL ISD/CSD","Female",2209
"2012-2013",10,"HUNT COUNTY","GREENVILLE ISD",116905,"TRADITIONAL ISD/CSD","Male",2452
"2012-2013",18,"MIDLAND COUNTY","GREENWOOD ISD",165902,"TRADITIONAL ISD/CSD","Female",891
"2012-2013",18,"MIDLAND COUNTY","GREENWOOD ISD",165902,"TRADITIONAL ISD/CSD","Male",991
"2012-2013",02,"SAN PATRICIO COUNTY","GREGORY-PORTLAND ISD",205902,"TRADITIONAL ISD/CSD","Female",2164
"2012-2013",02,"SAN PATRICIO COUNTY","GREGORY-PORTLAND ISD",205902,"TRADITIONAL ISD/CSD","Male",2331
"2012-2013",12,"LIMESTONE COUNTY","GROESBECK ISD",147902,"TRADITIONAL ISD/CSD","Female",851
"2012-2013",12,"LIMESTONE COUNTY","GROESBECK ISD",147902,"TRADITIONAL ISD/CSD","Male",876
"2012-2013",16,"CARSON COUNTY","GROOM ISD",033901,"TRADITIONAL ISD/CSD","Female",61
"2012-2013",16,"CARSON COUNTY","GROOM ISD",033901,"TRADITIONAL ISD/CSD","Male",76
"2012-2013",06,"TRINITY COUNTY","GROVETON ISD",228901,"TRADITIONAL ISD/CSD","Female",360
"2012-2013",06,"TRINITY COUNTY","GROVETON ISD",228901,"TRADITIONAL ISD/CSD","Male",389
"2012-2013",16,"HANSFORD COUNTY","GRUVER ISD",098901,"TRADITIONAL ISD/CSD","Female",227
"2012-2013",16,"HANSFORD COUNTY","GRUVER ISD",098901,"TRADITIONAL ISD/CSD","Male",200
"2012-2013",10,"GRAYSON COUNTY","GUNTER ISD",091917,"TRADITIONAL ISD/CSD","Female",374
"2012-2013",10,"GRAYSON COUNTY","GUNTER ISD",091917,"TRADITIONAL ISD/CSD","Male",431
"2012-2013",14,"COMANCHE COUNTY","GUSTINE ISD",047903,"TRADITIONAL ISD/CSD","Female",120
"2012-2013",14,"COMANCHE COUNTY","GUSTINE ISD",047903,"TRADITIONAL ISD/CSD","Male",117
"2012-2013",17,"KING COUNTY","GUTHRIE CSD",135001,"TRADITIONAL ISD/CSD","Female",43
"2012-2013",17,"KING COUNTY","GUTHRIE CSD",135001,"TRADITIONAL ISD/CSD","Male",53
"2012-2013",17,"HALE COUNTY","HALE CENTER ISD",095903,"TRADITIONAL ISD/CSD","Female",332
"2012-2013",17,"HALE COUNTY","HALE CENTER ISD",095903,"TRADITIONAL ISD/CSD","Male",341
"2012-2013",03,"LAVACA COUNTY","HALLETTSVILLE ISD",143901,"TRADITIONAL ISD/CSD","Female",504
"2012-2013",03,"LAVACA COUNTY","HALLETTSVILLE ISD",143901,"TRADITIONAL ISD/CSD","Male",509
"2012-2013",12,"MCLENNAN COUNTY","HALLSBURG ISD",161924,"TRADITIONAL ISD/CSD","Female",64
"2012-2013",12,"MCLENNAN COUNTY","HALLSBURG ISD",161924,"TRADITIONAL ISD/CSD","Male",77
"2012-2013",07,"HARRISON COUNTY","HALLSVILLE ISD",102904,"TRADITIONAL ISD/CSD","Female",2234
"2012-2013",07,"HARRISON COUNTY","HALLSVILLE ISD",102904,"TRADITIONAL ISD/CSD","Male",2375
"2012-2013",12,"HAMILTON COUNTY","HAMILTON ISD",097902,"TRADITIONAL ISD/CSD","Female",368
"2012-2013",12,"HAMILTON COUNTY","HAMILTON ISD",097902,"TRADITIONAL ISD/CSD","Male",409
"2012-2013",14,"JONES COUNTY","HAMLIN ISD",127903,"TRADITIONAL ISD/CSD","Female",225
"2012-2013",14,"JONES COUNTY","HAMLIN ISD",127903,"TRADITIONAL ISD/CSD","Male",239
"2012-2013",05,"JEFFERSON COUNTY","HAMSHIRE-FANNETT ISD",123914,"TRADITIONAL ISD/CSD","Female",823
"2012-2013",05,"JEFFERSON COUNTY","HAMSHIRE-FANNETT ISD",123914,"TRADITIONAL ISD/CSD","Male",887
"2012-2013",16,"SWISHER COUNTY","HAPPY ISD",219901,"TRADITIONAL ISD/CSD","Female",113
"2012-2013",16,"SWISHER COUNTY","HAPPY ISD",219901,"TRADITIONAL ISD/CSD","Male",128
"2012-2013",04,"LIBERTY COUNTY","HARDIN ISD",146904,"TRADITIONAL ISD/CSD","Female",640
"2012-2013",04,"LIBERTY COUNTY","HARDIN ISD",146904,"TRADITIONAL ISD/CSD","Male",642
"2012-2013",05,"HARDIN COUNTY","HARDIN-JEFFERSON ISD",100905,"TRADITIONAL ISD/CSD","Female",973
"2012-2013",05,"HARDIN COUNTY","HARDIN-JEFFERSON ISD",100905,"TRADITIONAL ISD/CSD","Male",1113
"2012-2013",20,"BEXAR COUNTY","HARLANDALE ISD",015904,"TRADITIONAL ISD/CSD","Female",7319
"2012-2013",20,"BEXAR COUNTY","HARLANDALE ISD",015904,"TRADITIONAL ISD/CSD","Male",7856
"2012-2013",07,"HARRISON COUNTY","HARLETON ISD",102905,"TRADITIONAL ISD/CSD","Female",344
"2012-2013",07,"HARRISON COUNTY","HARLETON ISD",102905,"TRADITIONAL ISD/CSD","Male",384
"2012-2013",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"TRADITIONAL ISD/CSD","Female",8881
"2012-2013",01,"CAMERON COUNTY","HARLINGEN CISD",031903,"TRADITIONAL ISD/CSD","Male",9628
"2012-2013",07,"UPSHUR COUNTY","HARMONY ISD",230905,"TRADITIONAL ISD/CSD","Female",550
"2012-2013",07,"UPSHUR COUNTY","HARMONY ISD",230905,"TRADITIONAL ISD/CSD","Male",549
"2012-2013",04,"HARRIS COUNTY","HARMONY SCHOOL OF EXCELLENCE",101858,"OPEN ENROLLMENT CHARTER","Female",1997
"2012-2013",04,"HARRIS COUNTY","HARMONY SCHOOL OF EXCELLENCE",101858,"OPEN ENROLLMENT CHARTER","Male",1863
"2012-2013",04,"HARRIS COUNTY","HARMONY SCHOOL OF SCIENCE - HOUSTO",101862,"OPEN ENROLLMENT CHARTER","Female",740
"2012-2013",04,"HARRIS COUNTY","HARMONY SCHOOL OF SCIENCE - HOUSTO",101862,"OPEN ENROLLMENT CHARTER","Male",756
"2012-2013",19,"EL PASO COUNTY","HARMONY SCIENCE ACAD (EL PASO)",071806,"OPEN ENROLLMENT CHARTER","Female",1104
"2012-2013",19,"EL PASO COUNTY","HARMONY SCIENCE ACAD (EL PASO)",071806,"OPEN ENROLLMENT CHARTER","Male",1156
"2012-2013",11,"TARRANT COUNTY","HARMONY SCIENCE ACAD (FORT WORTH)",220813,"OPEN ENROLLMENT CHARTER","Female",1693
"2012-2013",11,"TARRANT COUNTY","HARMONY SCIENCE ACAD (FORT WORTH)",220813,"OPEN ENROLLMENT CHARTER","Male",1729
"2012-2013",17,"LUBBOCK COUNTY","HARMONY SCIENCE ACAD (LUBBOCK)",152805,"OPEN ENROLLMENT CHARTER","Female",419
"2012-2013",17,"LUBBOCK COUNTY","HARMONY SCIENCE ACAD (LUBBOCK)",152805,"OPEN ENROLLMENT CHARTER","Male",430
"2012-2013",20,"BEXAR COUNTY","HARMONY SCIENCE ACAD (SAN ANTONIO)",015828,"OPEN ENROLLMENT CHARTER","Female",1045
"2012-2013",20,"BEXAR COUNTY","HARMONY SCIENCE ACAD (SAN ANTONIO)",015828,"OPEN ENROLLMENT CHARTER","Male",1103
"2012-2013",12,"MCLENNAN COUNTY","HARMONY SCIENCE ACAD (WACO)",161807,"OPEN ENROLLMENT CHARTER","Female",1817
"2012-2013",12,"MCLENNAN COUNTY","HARMONY SCIENCE ACAD (WACO)",161807,"OPEN ENROLLMENT CHARTER","Male",1885
"2012-2013",04,"HARRIS COUNTY","HARMONY SCIENCE ACADEMY",101846,"OPEN ENROLLMENT CHARTER","Female",1730
"2012-2013",04,"HARRIS COUNTY","HARMONY SCIENCE ACADEMY",101846,"OPEN ENROLLMENT CHARTER","Male",1751
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"OPEN ENROLLMENT CHARTER","Female",1473
"2012-2013",13,"TRAVIS COUNTY","HARMONY SCIENCE ACADEMY (AUSTIN)",227816,"OPEN ENROLLMENT CHARTER","Male",1487
"2012-2013",01,"CAMERON COUNTY","HARMONY SCIENCE ACADEMY - BROWNSVI",031803,"OPEN ENROLLMENT CHARTER","Female",215
"2012-2013",01,"CAMERON COUNTY","HARMONY SCIENCE ACADEMY - BROWNSVI",031803,"OPEN ENROLLMENT CHARTER","Male",223
"2012-2013",13,"GILLESPIE COUNTY","HARPER ISD",086902,"TRADITIONAL ISD/CSD","Female",274
"2012-2013",13,"GILLESPIE COUNTY","HARPER ISD",086902,"TRADITIONAL ISD/CSD","Male",305
"2012-2013",09,"WILBARGER COUNTY","HARROLD ISD",244901,"TRADITIONAL ISD/CSD","Female",54
"2012-2013",09,"WILBARGER COUNTY","HARROLD ISD",244901,"TRADITIONAL ISD/CSD","Male",48
"2012-2013",16,"CASTRO COUNTY","HART ISD",035902,"TRADITIONAL ISD/CSD","Female",147
"2012-2013",16,"CASTRO COUNTY","HART ISD",035902,"TRADITIONAL ISD/CSD","Male",141
"2012-2013",16,"HARTLEY COUNTY","HARTLEY ISD",103902,"TRADITIONAL ISD/CSD","Female",105
"2012-2013",16,"HARTLEY COUNTY","HARTLEY ISD",103902,"TRADITIONAL ISD/CSD","Male",93
"2012-2013",08,"TITUS COUNTY","HARTS BLUFF ISD",225907,"TRADITIONAL ISD/CSD","Female",227
"2012-2013",08,"TITUS COUNTY","HARTS BLUFF ISD",225907,"TRADITIONAL ISD/CSD","Male",244
"2012-2013",14,"HASKELL COUNTY","HASKELL CISD",104901,"TRADITIONAL ISD/CSD","Female",321
"2012-2013",14,"HASKELL COUNTY","HASKELL CISD",104901,"TRADITIONAL ISD/CSD","Male",338
"2012-2013",07,"WOOD COUNTY","HAWKINS ISD",250902,"TRADITIONAL ISD/CSD","Female",387
"2012-2013",07,"WOOD COUNTY","HAWKINS ISD",250902,"TRADITIONAL ISD/CSD","Male",382
"2012-2013",14,"JONES COUNTY","HAWLEY ISD",127904,"TRADITIONAL ISD/CSD","Female",351
"2012-2013",14,"JONES COUNTY","HAWLEY ISD",127904,"TRADITIONAL ISD/CSD","Male",370
"2012-2013",13,"HAYS COUNTY","HAYS CISD",105906,"TRADITIONAL ISD/CSD","Female",8018
"2012-2013",13,"HAYS COUNTY","HAYS CISD",105906,"TRADITIONAL ISD/CSD","Male",8550
"2012-2013",06,"ROBERTSON COUNTY","HEARNE ISD",198905,"TRADITIONAL ISD/CSD","Female",458
"2012-2013",06,"ROBERTSON COUNTY","HEARNE ISD",198905,"TRADITIONAL ISD/CSD","Male",523
"2012-2013",16,"DONLEY COUNTY","HEDLEY ISD",065902,"TRADITIONAL ISD/CSD","Female",55
"2012-2013",16,"DONLEY COUNTY","HEDLEY ISD",065902,"TRADITIONAL ISD/CSD","Male",61
"2012-2013",07,"SABINE COUNTY","HEMPHILL ISD",202903,"TRADITIONAL ISD/CSD","Female",458
"2012-2013",07,"SABINE COUNTY","HEMPHILL ISD",202903,"TRADITIONAL ISD/CSD","Male",470
"2012-2013",04,"WALLER COUNTY","HEMPSTEAD ISD",237902,"TRADITIONAL ISD/CSD","Female",750
"2012-2013",04,"WALLER COUNTY","HEMPSTEAD ISD",237902,"TRADITIONAL ISD/CSD","Male",794
"2012-2013",07,"RUSK COUNTY","HENDERSON ISD",201902,"TRADITIONAL ISD/CSD","Female",1722
"2012-2013",07,"RUSK COUNTY","HENDERSON ISD",201902,"TRADITIONAL ISD/CSD","Male",1724
"2012-2013",09,"CLAY COUNTY","HENRIETTA ISD",039902,"TRADITIONAL ISD/CSD","Female",432
"2012-2013",09,"CLAY COUNTY","HENRIETTA ISD",039902,"TRADITIONAL ISD/CSD","Male",480
"2012-2013",20,"BEXAR COUNTY","HENRY FORD ACADEMY ALAMEDA SCHOOL",015833,"OPEN ENROLLMENT CHARTER","Female",116
"2012-2013",20,"BEXAR COUNTY","HENRY FORD ACADEMY ALAMEDA SCHOOL",015833,"OPEN ENROLLMENT CHARTER","Male",87
"2012-2013",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"TRADITIONAL ISD/CSD","Female",2121
"2012-2013",16,"DEAF SMITH COUNTY","HEREFORD ISD",059901,"TRADITIONAL ISD/CSD","Male",2168
"2012-2013",14,"SCURRY COUNTY","HERMLEIGH ISD",208901,"TRADITIONAL ISD/CSD","Female",111
"2012-2013",14,"SCURRY COUNTY","HERMLEIGH ISD",208901,"TRADITIONAL ISD/CSD","Male",129
"2012-2013",12,"HAMILTON COUNTY","HICO ISD",097903,"TRADITIONAL ISD/CSD","Female",251
"2012-2013",12,"HAMILTON COUNTY","HICO ISD",097903,"TRADITIONAL ISD/CSD","Male",299
"2012-2013",01,"HIDALGO COUNTY","HIDALGO ISD",108905,"TRADITIONAL ISD/CSD","Female",1592
"2012-2013",01,"HIDALGO COUNTY","HIDALGO ISD",108905,"TRADITIONAL ISD/CSD","Male",1715
"2012-2013",16,"LIPSCOMB COUNTY","HIGGINS ISD",148903,"TRADITIONAL ISD/CSD","Female",70
"2012-2013",16,"LIPSCOMB COUNTY","HIGGINS ISD",148903,"TRADITIONAL ISD/CSD","Male",75
"2012-2013",20,"BEXAR COUNTY","HIGGS CARTER KING GIFTED & TALENTE",015803,"OPEN ENROLLMENT CHARTER","Female",301
"2012-2013",20,"BEXAR COUNTY","HIGGS CARTER KING GIFTED & TALENTE",015803,"OPEN ENROLLMENT CHARTER","Male",341
"2012-2013",05,"GALVESTON COUNTY","HIGH ISLAND ISD",084903,"TRADITIONAL ISD/CSD","Female",81
"2012-2013",05,"GALVESTON COUNTY","HIGH ISLAND ISD",084903,"TRADITIONAL ISD/CSD","Male",89
"2012-2013",14,"NOLAN COUNTY","HIGHLAND ISD",177905,"TRADITIONAL ISD/CSD","Female",119
"2012-2013",14,"NOLAN COUNTY","HIGHLAND ISD",177905,"TRADITIONAL ISD/CSD","Male",127
"2012-2013",10,"DALLAS COUNTY","HIGHLAND PARK ISD",057911,"TRADITIONAL ISD/CSD","Female",3359
"2012-2013",16,"POTTER COUNTY","HIGHLAND PARK ISD",188903,"TRADITIONAL ISD/CSD","Female",463
"2012-2013",10,"DALLAS COUNTY","HIGHLAND PARK ISD",057911,"TRADITIONAL ISD/CSD","Male",3489
"2012-2013",16,"POTTER COUNTY","HIGHLAND PARK ISD",188903,"TRADITIONAL ISD/CSD","Male",454
"2012-2013",12,"HILL COUNTY","HILLSBORO ISD",109904,"TRADITIONAL ISD/CSD","Female",966
"2012-2013",12,"HILL COUNTY","HILLSBORO ISD",109904,"TRADITIONAL ISD/CSD","Male",1010
"2012-2013",04,"GALVESTON COUNTY","HITCHCOCK ISD",084908,"TRADITIONAL ISD/CSD","Female",683
"2012-2013",04,"GALVESTON COUNTY","HITCHCOCK ISD",084908,"TRADITIONAL ISD/CSD","Male",723
"2012-2013",12,"BELL COUNTY","HOLLAND ISD",014905,"TRADITIONAL ISD/CSD","Female",281
"2012-2013",12,"BELL COUNTY","HOLLAND ISD",014905,"TRADITIONAL ISD/CSD","Male",330
"2012-2013",09,"ARCHER COUNTY","HOLLIDAY ISD",005902,"TRADITIONAL ISD/CSD","Female",446
"2012-2013",09,"ARCHER COUNTY","HOLLIDAY ISD",005902,"TRADITIONAL ISD/CSD","Male",441
"2012-2013",20,"MEDINA COUNTY","HONDO ISD",163904,"TRADITIONAL ISD/CSD","Female",1090
"2012-2013",20,"MEDINA COUNTY","HONDO ISD",163904,"TRADITIONAL ISD/CSD","Male",1097
"2012-2013",10,"FANNIN COUNTY","HONEY GROVE ISD",074907,"TRADITIONAL ISD/CSD","Female",285
"2012-2013",10,"FANNIN COUNTY","HONEY GROVE ISD",074907,"TRADITIONAL ISD/CSD","Male",300
"2012-2013",10,"DALLAS COUNTY","HONORS ACADEMY",057825,"OPEN ENROLLMENT CHARTER","Female",312
